morden,lady,6
sister,view,6
solmes,person,6
felicity,felicity,6
quickness,quickness,6
polly,lady,6
lady,arm,6
pair,felicity,6
pair,company,6
lovelace,news,6
alliance,family,6
protection,protection,6
conduct,conduct,6
dorcas,order,6
cast,men,6
family,uncle,6
belford,purchaser,6
belford,jewel,6
m,sister,6
mamma,will,6
lady,injury,6
miss,child,6
lovelace,power,6
wilt,letter,6
father,miss,6
bible,aversion,6
bible,word,6
writer,catastrophe,6
writer,tragedy,6
tragedy,writer,6
age,age,6
b,men,6
end,men,6
letter,personality,6
letter,instruction,6
letter,work,6
letter,nature,6
conversation,personality,6
conversation,deal,6
conversation,instruction,6
